PLATFORM_NUMBER,EDMO_CODE
6902570,1850
6902571,1850
6902572,1850
6902573,1850
6902574,1850
6902575,1850
6902576,1850
6902577,1850
6902578,1850
6902579,1850
6902580,1850
6902581,1850
6902582,1850
6902583,1850
6902584,1850
6902586,1850
6902587,1850
6902588,1850
6902589,1850
6902601,1850
6902602,1850
6902603,1850
6902604,1850
6902605,1850
6902606,1850
6902607,1850
6902608,1850
6902609,1850
6902610,1850
6902611,1850
6902612,1850
6902613,1850
6902614,1850
6902615,1850
6902616,1850
6902617,1850
6902618,1850
6902619,1850
6902620,1850
6902621,1850
6902622,1850
6902623,1850
6902624,1850
6902625,1850
6902626,1850
6902627,1850
6902628,1850
6902629,1850
6902630,1850
6902631,1850
6902632,1850
6902633,1850
6902634,1850
6902635,1850
6902636,1850
6902637,1850
6902638,1850
6902639,1850
6902640,1850
6902641,1850
6902642,1850
6902643,1850
6902644,1850
6902645,1850
6902646,1850
6902647,1850
6902648,1850
6902649,1850
6902650,1850
6902651,1850
6902652,1054
6902653,1054
6902654,1054
6902655,1054
6902656,1054
6902657,1054
6902658,1054
6902659,1054
6902660,1054
6902661,1054
6902662,1054
6902663,1054
6902664,1054
6902665,1054
6902666,2076
6902667,490
6902668,490
6902669,2076
6902670,2076
6902671,2076
6902672,440
6902673,440
6902674,440
6902675,1054
6902676,1054
6902677,1054
6902681,1054
6902682,1054
6902683,1054
6902684,1054
6902685,1054
6902686,1054
6902687,1054
6902688,1054
6902689,1054
6902690,1054
6902691,1054
6902692,1054
6902693,1054
6902694,1054
6902695,1054
6902696,1054
6902697,1054
6902698,1054
6902699,1054
6902700,490
6902701,490
6902702,540
6902703,540
6902704,540
6902705,540
6902706,540
6902707,540
6902708,540
6902709,540
6902710,540
6902711,540
6902712,540
6902713,540
6902714,540
6902715,540
6902718,1054
6902719,1054
6902720,1054
6902721,1054
6902722,540
6902723,540
6902724,440
6902725,540
6902726,540
6902727,540
6902728,540
6902729,540
6902730,540
6902731,440
6902732,490
6902733,490
6902734,490
6902735,490
6902736,490
6902737,490
6902738,490
6902739,490
6902740,490
6902741,490
6902742,490
6902743,490
6902744,1054
6902745,1054
6902746,1054
6902747,1054
6902748,1054
6902749,1054
6902750,1054
6902751,1054
6902752,1054
6902753,1054
6902754,1054
6902755,1054
6902756,1054
6902757,1054
6902758,1054
6902759,1054
6902760,1054
6902761,1054
6902762,1054
6902763,1054
6902764,540
6902765,540
6902766,540
6902767,540
6902768,1054
6902769,540
6902770,540
6902771,1054
6902772,1054
6902773,1054
6902774,1054
6902775,1054
6902776,1054
6902777,1054
6902778,1054
6902779,1054
6902780,1054
6902781,1054
6902782,1054
6902783,1054
6902784,1054
6902785,1054
6902786,1054
6902787,1054
6902788,1054
6902789,1054
6902790,1054
6902791,1054
6902792,1054
6902793,1054
6902794,1054
6902795,1054
6902796,1054
6902797,1054
6902798,1054
6902799,1054
6902800,1054
6902801,1054
6902802,1054
6902803,1054
6902804,1054
6902805,1054
6902806,1054
6902807,1054
6902808,1054
6902809,3740
6902810,1054
6902811,1054
6902812,1054
6902813,1054
6902814,1054
6902815,1054
6902816,1054
6902818,1054
6902819,1054
6902820,1054
6902826,490
6902827,490
6902828,490
6902829,2076
6902830,540
6902831,540
6902832,540
6902833,540
6902834,540
6902835,540
6902836,540
6902837,540
6902838,540
6902839,540
6902840,540
6902841,540
6902842,540
6902843,540
6902844,540
6902845,1054
6902846,1054
6902847,1054
6902848,1054
6902849,1054
6902850,1054
6902851,1054
6902852,1054
6902853,1054
6902854,1054
6902855,1054
6902856,1054
6902857,1054
6902858,1054
6902859,1054
6902860,1054
6902861,1054
6902862,1054
6902863,1054
6902864,1054
6902865,1054
6902868,1054
6902869,1054
6902870,1054
6902871,1054
6902872,1054
6902873,1054
6902874,1054
6902875,1054
6902876,1054
6902877,1054
6902878,1054
6902879,490
6902880,490
6902881,1054
6902882,1054
6902883,1054
6902884,1054
6902885,1054
6902886,1054
6902887,1054
6902888,1054
6902889,1054
6902890,1054
6902891,1054
6902892,1054
6902893,1054
6902894,1054
6902895,1054
6902896,2076
6902897,2076
6902898,490
6902899,490
6902900,490
6902901,490
6902902,490
6902903,490
6902904,490
6902905,490
6902906,490
6902907,490
6902908,490
6902909,490
6902910,540
6902911,540
6902912,540
6902913,1054
6902914,1054
6902915,1054
6902916,1054
6902917,1054
6902918,1054
6902919,1054
6902920,1054
6902921,1054
6902922,1054
6902923,1054
6902924,1054
6902925,1054
6902926,1054
6902927,1054
6902928,1054
6902929,1054
6902930,1054
6902933,1054
6902934,1054
6902935,1054
6902936,1054
6902937,1054
6902938,540
6902939,540
6902940,540
6902941,540
6902942,540
6902943,540
6902944,540
6902945,540
6902946,540
6902947,540
6902948,540
6902949,540
6902950,540
6902951,540
6902952,540
6902953,2076
6902954,490
6902955,540
6902956,1054
6902957,1054
6902958,1054
6902959,1054
6902960,1054
6902961,1054
6902962,1054
6902963,1054
6902964,1054
6902965,1054
6902966,1054
6902967,2076
6902968,490
6902969,490
6902970,1054
6902971,1054
6902972,1054
6902973,1054
6902974,1054
6902975,1054
6902976,1054
6902977,1054
6902978,1054
6902979,1054
6902980,1054
6902981,1054
6902982,1054
6902983,1054
6902984,1054
6902985,1054
6902986,1054
6902987,1054
6902988,1054
6902989,1054
6902990,1054
6902991,1054
6902992,1054
6902993,1054
6902994,1054
6902995,1054
6902996,1054
6902997,1054
6902998,1054
6902999,1054
6903000,1054
6903001,1054
6903002,1054
6903003,1054
6903004,1054
6903005,1054
6903006,540
6903007,1054
6903008,1054
6903009,540
6903010,540
6903011,1054
6903014,540
6903015,540
6903016,540
6903017,540
6903018,1054
6903019,1054
6903020,1054
6903024,490
6903025,490
6903026,490
6903027,1054
6903028,1054
6903029,1054
6903030,1054
6903031,540
6903032,1054
6903033,1054
6903034,1054
6903035,1054
6903036,1054
6903038,1054
6903039,1054
6903040,1054
6903041,1054
6903042,1054
6903043,1054
6903044,1054
6903045,1054
6903046,1054
6903047,540
6903048,1054
6903049,1054
6903050,1054
6903051,1054
6903052,1054
6903053,1054
6903054,1054
6903055,1054
6903056,1054
6903057,1054
6903058,1054
6903059,1054
6903060,1054
6903061,1054
6903062,1054
6903063,1054
6903064,1054
6903065,1054
6903066,1054
6903067,1054
6903068,1054
6903069,490
6903070,490
6903071,1054
6903072,1054
6903073,1054
6903074,1054
6903075,1054
6903076,1054
6903077,1054
6903078,1054
6903079,540
6903080,1054
6903081,1054
6903082,1054
6903083,1054
6903084,1054
6903085,1054
6903086,1054
6903088,1054
6903090,1054
6903091,490
6903093,490
6903094,490
6903095,490
6903096,490
6903102,540
6903103,540
6903105,540
6903106,1054
6903107,1054
6903108,1054
6903109,1054
6903110,540
6903111,540
6903112,540
6903113,540
6903114,1054
6903115,1054
6903116,1054
6903117,1054
6903118,1054
6903119,1054
6903120,1054
6903121,1054
6903122,1054
6903123,1054
6903124,490
6903125,490
6903126,490
6903127,490
6903128,490
6903129,490
6903130,490
6903131,540
6903132,540
6903133,540
6903134,540
6903135,540
6903136,540
6903137,540
6903138,540
6903139,540
6903140,540
6903141,540
6903142,540
6903143,1054
6903144,1054
6903145,1054
6903146,1054
6903147,1054
6903148,1054
6903149,1054
6903150,1054
6903151,1054
6903152,164
6903153,164
6903172,120
6903173,120
6903174,120
6903175,120
6903176,120
6903177,120
6903178,120
6903179,120
6903180,120
6903181,120
6903182,120
6903183,120
6903184,120
6903185,120
6903186,120
6903187,120
6903188,120
6903189,120
6903190,120
6903191,120
6903192,120
6903193,120
6903194,120
6903195,120
6903196,120
6903197,120
6903198,120
6903199,120
6903200,120
6903201,120
6903202,120
6903203,120
6903204,120
6903205,120
6903206,120
6903207,120
6903208,120
6903209,120
6903210,120
6903211,120
6903212,120
6903213,120
6903214,120
6903215,120
6903216,120
6903217,120
6903218,120
6903219,120
6903220,120
6903221,120
6903222,120
6903223,120
6903224,120
6903225,120
6903226,120
6903227,120
6903228,120
6903229,120
6903230,120
6903231,120
6903232,120
6903233,120
6903234,120
6903235,120
6903236,120
6903237,120
6903238,120
6903239,120
6903240,120
6903241,120
6903242,120
6903243,120
6903244,120
6903245,120
6903246,120
6903247,120
6903248,120
6903249,120
6903250,120
6903251,120
6903252,120
6903253,120
6903254,120
6903255,120
6903256,120
6903257,120
6903258,120
6903259,120
6903260,120
6903261,120
6903262,120
6903263,120
6903264,120
6903265,120
6903266,120
6903267,120
6903268,120
6903269,120
6903270,120
6903271,4614
6903272,1351
6903273,1351
6903275,164
6903276,164
6903277,164
6903278,164
6903279,164
6903280,164
6903281,164
6903282,164
6903283,164
6903284,164
6903285,164
6903286,164
6903287,164
6903288,164
6903289,164
6903290,164
6903291,164
6903292,164
6903296,164
6903297,164
6903298,164
6903545,1351
6903546,1351
6903547,1351
6903548,1351
6903549,1351
6903550,1351
6903551,1351
6903552,1351
6903553,1351
6903554,1351
6903555,1351
6903556,1351
6903557,1351
6903558,1351
6903559,1351
6903560,1351
6903561,1351
6903562,1351
6903563,1351
6903564,1351
6903565,1351
6903566,1351
6903567,1351
6903568,1351
6903569,1351
6903570,1351
6903571,1351
6903572,1351
6903573,1351
6903574,1351
6903575,1351
6903576,1351
6903577,1351
6903578,1351
6903579,1351
6903580,1351
6903581,1351
6903582,1351
6903583,1351
6903584,1351
6903585,1351
6903586,1351
6903587,1351
6903588,1351
6903589,1351
6903590,1351
6903591,1351
6903592,1351
6903695,1725
6903697,1725
6903698,1725
6903699,1725
6903700,1725
6903701,1725
6903703,1725
6903704,1725
6903705,1725
6903706,1725
6903707,1725
6903708,1725
6903709,1725
6903710,1725
6903711,1725
6903715,29
6903716,29
6903717,29
6903718,29
6903719,29
6903720,29
6903721,29
6903722,29
6903723,29
6903724,29
6903725,29
6903726,29
6903727,29
6903751,17
6903752,29
6903753,29
6903754,29
6903755,29
6903758,29
6903760,29
6903761,29
6903765,120
6903766,120
6903767,120
6903768,120
6903769,120
6903770,120
6903771,120
6903772,120
6903773,120
6903774,120
6903775,120
6903776,120
6903777,120
6903778,120
6903779,120
6903780,120
6903781,120
6903782,120
6903783,120
6903784,120
6903785,120
6903786,120
6903787,120
6903788,120
6903789,120
6903790,120
6903791,120
6903792,120
6903793,120
6903794,120
6903795,120
6903796,120
6903797,120
6903798,120
6903799,120
6903800,120
6903801,120
6903802,120
6903803,120
6903804,120
6903805,120
6903806,120
6903807,120
6903808,120
6903809,120
6903810,120
6903811,120
6903812,120
6903813,120
6903814,120
6903815,120
6903816,120
6903817,120
6903818,120
6903819,120
6903820,120
6903821,120
6903822,120
6903823,120
6903824,120
6903825,120
6903826,120
6903827,120
6903828,120
6903829,120
6903830,120
6903831,120
6903832,120
6903833,120
6903865,4614
6903866,1843
6903867,1843
6903868,1843
6903869,4614
6903870,4614
6903871,4614
6903872,4614
6903873,4614
6903874,4614
6903875,4614
6903876,4614
6903877,4614
6903878,4614
6904065,3410
6904066,1850
6904067,1850
6904068,1850
6904069,1850
6904070,1850
6904071,1850
6904072,1850
6904073,1850
6904074,1850
6904075,1850
6904076,1850
6904077,1850
6904078,1850
6904079,1850
6904080,1850
6904081,1850
6904082,1850
6904083,1850
6904084,1850
6904085,1850
6904086,1850
6904087,1850
6904088,1850
6904089,1850
6904090,1850
6904091,1850
6904092,1850
6904093,1850
6904094,1850
6904095,1850
6904096,1850
6904097,1850
6904098,1850
6904099,1850
6904100,1850
6904101,1850
6904102,1850
6904103,1850
6904104,1850
6904105,1850
6904106,1850
6904107,1850
6904108,1850
6904109,1850
6904110,1850
6904111,1850
6904112,1850
6904113,1850
6904114,1850
6904115,1850
6904116,1850
6904117,1850
6904118,1850
6904119,1850
6904120,1850
6904121,1850
6904122,1850
6904123,1850
6904124,1850
6904125,1850
6904126,1850
6904127,1850
6904128,1850
6904129,1850
6904130,1850
6904131,1850
6904132,1850
6904133,1850
6904134,2947
6904135,1850
6904136,1850
6904137,1850
6904138,1850
6904139,1850
6904140,1850
6904141,1850
6904142,1850
6904144,1850
6904179,29
6904180,29
6904181,29
6904182,47
6904183,47
6904184,47
6904185,47
6904186,47
6904187,47
6904188,47
6904189,47
6904191,47
6904192,47
6904205,1850
6904206,1850
6904207,1850
6904208,1850
6904209,1850
6904210,1850
6904211,1850
6904212,1850
6904213,1850
6904214,1850
6904215,1850
6904216,1850
6904217,1850
6904218,1850
6904219,1850
6904220,1850
6904221,1850
6904222,1850
6904223,1850
6904224,1850
6904226,1850
6904227,1850
6904228,1850
6904229,1850
6904230,1850
6904231,1850
6904232,1850
6904233,1850
6904234,1054
6904235,490
6904236,3984
6904237,1054
6904238,1054
6904239,1054
6904240,490
6904241,490
6904242,1351
6904243,1725
6906246,120
6990501,1850
6990502,632
6990503,490
6990504,490
6990505,490
6990506,540
6990507,1725
6990512,1054
6990513,29
6990514,490
6990516,47
6990517,29
6990518,29
6990519,29
6990520,29
6990521,29
6990522,29
6990525,1850
6990526,1850
6990527,1850
6990528,490
6990529,1850
6990530,544
6990531,544
6990532,544
6990533,3410
6990538,1054
6990539,1054
6990555,1799
6990556,1799
6990557,1799
6990558,1799
6990559,1799
6990560,1799
6990561,1799
6990563,1390
6990564,1799
6990565,1799
6990566,1390
6990567,1390
6990568,1390
6990569,1390
6990570,1390
6990571,1390
6990572,1390
6990573,1390
6990574,1390
6990575,1390
6990576,1390
6990577,1390
6990579,1850
6990580,490
6990582,3839
6990583,4635
6990584,3839
6990585,3839
6990586,3839
6990587,3839
6990588,3839
6990589,3839
6990590,3839
6990591,4635
6990592,1850
6990593,1850
6990594,1850
6990595,1054
6990596,4635
6990597,4635
6990599,4635
6990600,632
6990601,1390
6990602,1390
6990603,1390
6990604,1390
6990608,1444
6990609,1444
6990610,1444
6990611,1444
6990612,1444
6990613,1444
6990614,1444
6990615,1444
6990616,1444
6990617,1444
6990618,1444
6990621,1368
6990622,1368
6990623,120
6990625,353
6990626,1444
6990627,1054
6990628,1054
6990629,540
6990630,1850
6990631,29
6990634,1440
6990635,1440
6990636,490
6990638,1351
6990639,1351
6990640,3844
6990641,1390
6990642,1390
6990643,1390
6990644,1390
6990645,1390
6990646,1390
6990647,1390
6990648,1390
6990649,1390
6990650,1390
6990651,1390
6990652,1390
6990653,1390
6990654,1390
6990655,1390
6990656,1390
6990657,3301
6990658,120
6990659,4635
6990660,1054
6990661,1054
6990662,1440
6990663,1843
6990664,1850
6990665,1850
6990666,3332
6990667,353
6990668,47
6990670,47
6990671,3844
6990672,3844
6990673,1054
6990677,353
6990678,3334
6990679,3334
6990680,540
6990681,1368
6990684,149
6990685,149
6990686,149
6990687,3839
6990688,3839
6990689,3839
6990690,3839
6990691,3839
6990692,3839
6990693,3839
6990700,490
6990701,1440
6990702,1440
6990704,3844
6990705,3334
6990707,195
6990708,195
6990709,1054
6990711,3334
6990712,120
6990713,120
6990714,120
6990715,3334
6990716,3334
6990720,1850
6990721,1850
6990722,1850
6990723,3844
6990724,1440
6990725,1440
6990726,1440
6990727,490
6990728,1054
6990729,1725
6999974,2947
6999983,4614
6999984,2947
6999985,4614
6999986,4614
6999989,5732
6999990,5732
6999991,5732
6999992,1799
6999993,3844
6999995,2234
6999997,3844
6999998,3844
7654321,3334
7900010,1537
7900011,1537
7900012,1537
7900013,1368
7900014,1368
7900015,1368
7900016,1368
7900017,1368
7900018,1368
7900019,1368
7900020,1368
7900021,1368
7900022,1368
7900023,1537
7900024,1537
7900025,1537
7900038,1368
7900039,1368
7900040,1368
7900041,1368
7900042,1368
7900043,3844
7900044,3844
7900045,3844
7900046,3844
7900047,3844
7900048,3844
7900049,3844
7900050,3844
7900051,3844
7900052,3844
7900053,3844
7900054,3844
7900055,3844
7900056,3844
7900057,3844
7900058,3844
7900059,3844
7900060,3844
7900061,3844
7900064,1390
7900065,1390
7900066,1390
7900067,1390
7900068,1368
7900069,1368
7900070,1368
7900071,1368
7900072,1368
7900073,1368
7900074,1368
7900075,1368
7900076,1368
7900077,1368
7900078,1368
7900079,1368
7900080,1368
7900081,1368
7900082,1368
7900083,1368
7900084,1368
7900085,1368
